legal_articles,legal_violation_categories,violation_keywords,reason_ai
《广东增值税专用发票》,财税与金融监管,增值税||发票||税,
《广东强雄建设集团有限公司环保公开道歉承诺书》,环境保护,环保,
《广东新创华科环保股份有限公司监测报告》,环境保护,环保,
《广东正恒资产土地房地产评估有限公司评估报告》,建设工程与房地产,土地||房地产,
《广东海事局辖区船舶安全航行规定》第一百九十五条第(三)项,安全生产||海事安全,安全||船舶||海事,
《广东省交通综合行政执法信息系统》,交通运输,交通,
《广东省交通运输厅关于交通运输行政处罚自由裁量权的实施办法》,交通运输,交通运输||运输||交通,
《广东省交通运输厅关于规范行政处罚自由裁量权的实施办法》,交通运输,交通运输||运输||交通,
《广东省交通运输行政处罚自由裁量标准(2019年版)(道路运政)》第201条,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准(道路运政)》第26项,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准(道路运政)》第26项一般情节,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准(道路运政)》第64项,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准(道路运政)》第64项一般情节,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准(道路运政)》第64项情节,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准(道路运政)》第64项较轻情节,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准(道路运政)》第64项较重情节,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准(道路运政)》第90项,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准(道路运政)》第90项较重情节,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准(道路运政)》第六十七条,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准》,交通运输,交通运输||运输||交通,
《广东省交通运输行政处罚裁量标准》第38项,交通运输,交通运输||运输||交通,
《广东省交通运输行政处罚裁量标准》第65项,交通运输,交通运输||运输||交通,
《广东省交通运输行政处罚裁量标准（道路运政2021年版）》第40项,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准（道路运政）》,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准（道路运政）》第22项,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准（道路运政）》第64项,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准（道路运政）》第65项,交通运输,交通运输||运输||道路||交通,
《广东省交通运输行政处罚裁量标准（道路运政）》第六十四条,交通运输,交通运输||运输||道路||交通,
《广东省住房和城乡建设厅关于印发房屋市政工程危险性较大的分部分项工程安全管理实施细则的通知》,建设工程与房地产,安全||建设工程||工程,
《广东省住房和城乡建设系统行政处罚自由裁量基准(工程建设及建筑业类)》,建设工程与房地产,建设工程||工程,
《广东省住房和城乡建设系统行政处罚自由裁量权基准(工程建设与建筑业类)(2020年版)》,建设工程与房地产,建设工程||工程,
《广东省住房和城乡建设系统行政处罚自由裁量权基准(工程建设与建筑业类)(2020年版)》第B406.37.2条,建设工程与房地产,建设工程||工程,
《广东省住房和城乡建设系统行政处罚自由裁量权基准(工程建设与建筑业类)》,建设工程与房地产,建设工程||工程,
《广东省住房和城乡建设系统行政处罚自由裁量权基准(工程建设与建筑业类)》第284项,建设工程与房地产,建设工程||工程,
《广东省住房和城乡建设系统行政处罚自由裁量权基准(工程建设与建筑业类2020年版)》,建设工程与房地产,建设工程||工程,
《广东省住房和城乡建设系统行政处罚自由裁量权基准--工程建设与建筑业类》,建设工程与房地产,建设工程||工程,
《广东省住房和城乡建设系统行政处罚自由裁量权基准工程建设与建筑业类》,建设工程与房地产,建设工程||工程,
《广东省住房和城乡建设系统行政处罚自由裁量权基准（工程建设与建筑业类）》,建设工程与房地产,建设工程||工程,
《广东省公共安全视频图像信息系统管理办法》,安全生产,安全,
《广东省公安机关消防机构消防行政处罚自由裁量标准》,消防安全,消防,
《广东省劳动保障监察条例》第七条第一款,劳动保障,劳动保障,
《广东省劳动保障监察条例》第四十六条第一款第(二)项,劳动保障,劳动保障,
《广东省化妆品安全条例》第十五条,安全生产,安全,
《广东省化妆品安全条例》第十五条、第二十三条第二款,安全生产,安全,
《广东省化妆品安全条例》第十条;,安全生产,安全,
《广东省医疗广告审查申请表》,市场秩序与竞争监管,广告||医疗广告,
《广东省医疗广告审查证明》,市场秩序与竞争监管,广告||医疗广告,
《广东省医疗广告成品样件表》,市场秩序与竞争监管,广告||医疗广告,
《广东省医疗广告证明》,市场秩序与竞争监管,广告||医疗广告,
《广东省商事登记条例》,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十九条,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十九条,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十九条第一款,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十九条第一款第一项第一款,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十九条第一款第（一）项,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十九条第一款第（二）项,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十九条第一项,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十九条第（一）项,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十九条第（一）项,市场主体与登记治理,商事登记||登记,
"《广东省商事登记条例》第五十九条第（一）项,",市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十九条第（一）项及,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十九条第（二）项,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十二条,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十二条,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十二条、,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十二条第一款,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十二条第一款,市场主体与登记治理,商事登记||登记,
"《广东省商事登记条例》第五十二条第一款,",市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十二条第一款和,市场主体与登记治理,商事登记||登记,
《广东省商事登记条例》第五十二条第一款的规定,市场主体与登记治理,商事登记||登记,
《广东省商品房买卖合同》,建设工程与房地产,商品房买卖合同,
《广东省固体废物污染环境防治条例》第三十五条,环境保护,环境||污染防治,
《广东省国家税务局通用机打发票 发票联》,财税与金融监管,发票||税,
《广东省土地利用总体规划实施管理规定》,建设工程与房地产,土地,
