legal_articles,legal_violation_categories,violation_keywords,reason_ai
《中华人民共和国食品安全法》第一百二十四条第一款、第三款,食品药品,食品||食品安全||安全,
《生活饮用水标准》,食品药品,ai,生活饮用水卫生标准，属公共卫生。
《中华人民共和国食品安全法》第一百二十四条第一款(五)第二十八条,食品药品,食品||食品安全||安全,
《福田区特区报社生活饮用水(二次供水)检测报告》,食品药品,ai,涉及生活饮用水卫生与检测问题。
《福田区华美大厦生活饮用水(二次供水)检测报告》,食品药品,ai,涉及生活饮用水卫生检测报告。
《中华人民共和国食品安全法》第一百二十四条第一款,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第一百二十四条第一款,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第一百二十四条第一、二款,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第一百二十四条,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第一百二十六第一款第(三)项,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第一百二十六条第一款（三）项,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第一百二十六条第一款第（十三）项,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第一百二十六条第一款第（六）项,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第一百二十六条第一款第（五）项,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第一百二十六条第一款第（三）项,食品药品,食品||食品安全||安全,
《郑州市金水区食品安全抽样检验结果通知书》,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第一百二十六条第一款第（一）项、第（三）项,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第一百二十四条第一款(一)项,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第二十八条第一款第（二）项,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第二十八条第一款第（八）项,食品药品,食品||食品安全||安全,
《中华人民共和国食品安全法》第二十八条第一款第（十一）项,食品药品,食品||食品安全||安全,
《食品安全法》第三十四条第一款第(二)项,食品药品,食品||食品安全||安全,
《食品安全法》第三十四条第(二)项,食品药品,食品||食品安全||安全,
《食品安全法》第三十四条以及,食品药品,食品||食品安全||安全,
《食品安全法》第三十四条,食品药品,食品||食品安全||安全,
《食品安全法》第三十五条第一款,食品药品,食品||食品安全||安全,
《食品安全法》第三十九条第二款,食品药品,食品||食品安全||安全,
《食品安全法》第七十一条第三款,食品药品,食品||食品安全||安全,
《食品安全法》第七十一条第一款及第二款,食品药品,食品||食品安全||安全,
《食品安全法》第七十一条第一款、第三款,食品药品,食品||食品安全||安全,
《食品安全法》第七十一条第一款,食品药品,食品||食品安全||安全,
《食品安全法》第七十一条;,食品药品,食品||食品安全||安全,
《食品安全法》第七十一条,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十四条第二款、第一百三十六条,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十四条第二款,食品药品,食品||食品安全||安全,
《食品安全法》第三十四条第一款第二项,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十四条第一款第（五）项,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十四条第一款第五项,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十四条第一款第(一)项,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十四条,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十四条,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十六第一款第（七）项和,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十六条第一款（第三项,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十六条第一款第三项,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十六条我们建议对当事人作如下处罚：罚款,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十五条,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十三条、第一百二十四条第一款、第一百二十五条,食品药品,食品||食品安全||安全,
《食品安全法》第一百三十六条,食品药品,食品||食品安全||安全,
《食品安全法》第86条第3项,食品药品,食品||食品安全||安全,
《食品安全法》第42条,食品药品,食品||食品安全||安全,
《食品安全法》第35条,食品药品,食品||食品安全||安全,
《食品安全法》第一百二十四条第一款第（三）项,食品药品,食品||食品安全||安全,
《食品安全法》第28条,食品药品,食品||食品安全||安全,
《食品安全法》第三十四条第一款第（二）项,食品药品,食品||食品安全||安全,
《食品安全法》第三十四条第一款第（四）项,食品药品,食品||食品安全||安全,
《食品安全法》第八十六条,食品药品,食品||食品安全||安全,
《食品安全法》第八十五条第（七）项、第八十七条第（二）（五）-警告、没收物品、罚款,食品药品,食品||食品安全||安全||警告,
《食品安全法》第八十五条第（七）项,食品药品,食品||食品安全||安全,
《食品安全法》第八十五条第二项,食品药品,食品||食品安全||安全,
《食品安全法》第八十五条,食品药品,食品||食品安全||安全,
《食品安全法》第八十七条,食品药品,食品||食品安全||安全,
《食品安全法》第五十条（一）款和（二）款,食品药品,食品||食品安全||安全,
《食品安全法》第五十五条,食品药品,食品||食品安全||安全,
《食品安全法》第五十三条第一项,食品药品,食品||食品安全||安全,
《食品安全法》第五十三条第一款,食品药品,食品||食品安全||安全,
《食品安全法》第五十三条,食品药品,食品||食品安全||安全,
《食品安全法》第二十条、第四十二条,食品药品,食品||食品安全||安全,
《食品安全法》第二十八条（十一）项,食品药品,食品||食品安全||安全,
《食品安全法》第二十八条第（四）项,食品药品,食品||食品安全||安全,
《食品安全法》第三十四条第一款第（十三）项,食品药品,食品||食品安全||安全,
《食品安全法》第二十八条第（十一）项,食品药品,食品||食品安全||安全,
《食品安全法》第二十八条第（二）项、第（四）项,食品药品,食品||食品安全||安全,
《食品安全法》第二十八条第（二）项,食品药品,食品||食品安全||安全,
